country_code,country_name,year,debt_to_gdp,electricity_access,exports_to_gdp,fdi_pct_gdp,gdp_growth,imports_to_gdp,industry_value_added,inflation,real_interest_rate,unemployment,debt_to_gdp_score,inflation_score,imports_to_gdp_score,unemployment_score,gdp_growth_score,electricity_access_score,fdi_pct_gdp_score,debt_sustainability,macro_stability,external_vulnerability,growth_capacity,development_capacity,sovereign_risk_score,risk_band,fx_change,fx_volatility,inflation_change,fx_pressure_score,fx_volatility_score,inflation_pressure_score,debt_pressure_score,market_risk_score,composite_risk_score,composite_risk_band
GHA,Ghana,2014,,78.3,28.2319021605976,6.15120635162518,2.85624016330883,35.6046602824807,33.8982030516643,15.4896160333318,,4.403,,41.251062191308115,49.176398706847294,7.005088898661807,54.81422103189435,24.031007751937995,36.35249553179983,,41.251062191308115,43.34735180909845,32.617123970036374,24.031007751937995,36.5352616400527,Moderate Risk,,,3.8234237261589,,,55.57359122775662,,,,Unknown
GHA,Ghana,2015,,74.0,33.8317048233696,6.45737614178894,2.12075933817334,42.6895661009546,31.1193795046839,17.1499695007878,,6.806,,45.56385764882259,70.10624928767997,14.553621913677203,58.416689846146596,28.79291251384275,33.1993088623324,,45.56385764882259,53.33036727615835,38.05169402035723,28.792912513842754,42.90761635208616,Moderate Risk,,,1.6603534674560017,,,50.07016431438487,,,,Unknown
GHA,Ghana,2016,,79.3,31.193239148362,6.20782671803196,3.37346574966936,36.6837602962245,27.6932546491989,17.4546347070868,,5.256,,46.355230536309186,52.36421836572558,9.684613934786707,52.28079122500051,22.923588039867116,35.76937273422164,,46.355230536309186,44.821106715041964,32.50399462597267,22.923588039867113,37.9462336834666,Moderate Risk,,,0.3046652062989992,,,46.620932264443226,,,,Unknown
GHA,Ghana,2017,,79.0,33.8768747799681,5.39035841681501,8.12889488100956,36.6714905104435,29.9522176933621,12.3719215507048,,3.369,,33.15279946223172,52.32797161952528,3.7569893824213114,28.988157945426263,23.25581395348837,44.18832925090078,,33.15279946223172,48.628134179241414,17.273686826888248,23.25581395348837,30.54859888399022,Low Risk,,,-5.082713156382001,,,32.91400667827455,,,,Unknown
GHA,Ghana,2018,,80.4,33.4548954489265,4.4440435772374,6.20007768127284,34.5036220155637,31.1777436281076,7.80876516610703,,3.204,,21.299925653635313,45.92377023149579,3.2386756298297423,38.43572418097673,21.705426356589143,53.93425269971441,,21.299925653635313,49.56489862614061,22.09423735365848,21.705426356589143,29.609222320626394,Low Risk,,,-4.56315638459777,,,34.23589749960021,,,,Unknown
GHA,Ghana,2019,,83.5,37.4495998625311,5.67619931009197,6.5077747939152,39.3752028696209,31.1077243700312,7.14364003330857,,3.067,,19.572252174681996,60.31513434843264,2.8083181504052277,36.9285886926717,18.272425249169434,41.24450617225056,,19.572252174681996,51.6466669956226,21.087034512333695,18.272425249169434,28.996005536987326,Low Risk,,,-0.66512513279846,,,44.15352731953065,,,,Unknown
GHA,Ghana,2020,,85.4,31.5254204867115,2.67937438514205,0.513941670628171,35.0500782295317,29.8767542337189,9.88728956269944,,3.178,,26.69892698176325,47.538082009288956,3.157001947603191,66.28706571414374,16.16832779623477,72.1082579454924,,26.69892698176325,58.70634379847234,36.976678965392765,16.16832779623477,38.066032541429166,Moderate Risk,,,2.7436495293908703,,,52.826358052621124,,,,Unknown
GHA,Ghana,2021,,86.3,30.0551194696231,3.18633188953992,5.07646643533542,32.6527114432115,28.4050146696866,9.9710886750444,,3.2,,26.916596555229944,40.45590901916996,3.2261104479487352,43.939299984039934,15.17165005537099,66.8871953318399,,26.916596555229948,52.47013007038357,25.03674769942616,15.171650055370991,31.943423534361802,Low Risk,,,0.08379911234496085,,,46.05899008950582,,,,Unknown
GHA,Ghana,2022,,85.1,34.6640435533587,1.93240124339233,3.80484980952164,35.451412242532,31.470050505779,31.2558951049016,,2.87,,82.20423155828435,48.72368152752103,2.189482942765597,50.16782298779723,16.500553709856046,79.8011977086076,,82.20423155828435,62.849825246196744,27.892165109746824,16.500553709856046,48.82510876457588,Moderate Risk,,,21.2848064298572,,,100.0,,,,Unknown
GHA,Ghana,2023,,89.5,31.7708164934404,1.63794208213468,3.14009099763754,32.6170450347243,29.4666223817331,38.1069656296501,,2.829,,100.0,40.35054521906896,2.060689828485268,53.42388732961154,11.627906976744185,82.83377875288231,,100.0,59.66110591625685,29.57668848980291,11.627906976744185,52.01244458512275,Moderate Risk,,,6.851070524748497,,,63.27673115513631,,,,Unknown
