country_code,country_name,indicator,year,value
NGA,Nigeria,electricity_access,1971,
NGA,Nigeria,electricity_access,1970,
NGA,Nigeria,electricity_access,1969,
NGA,Nigeria,electricity_access,1968,
NGA,Nigeria,electricity_access,1967,
NGA,Nigeria,electricity_access,1966,
NGA,Nigeria,electricity_access,1965,
NGA,Nigeria,electricity_access,1964,
NGA,Nigeria,electricity_access,1963,
NGA,Nigeria,electricity_access,1962,
NGA,Nigeria,electricity_access,1961,
NGA,Nigeria,electricity_access,1960,
KEN,Kenya,gdp_growth,2025,
KEN,Kenya,gdp_growth,2024,4.72473994710138
KEN,Kenya,gdp_growth,2023,5.71999241214208
KEN,Kenya,gdp_growth,2022,4.85998104287999
KEN,Kenya,gdp_growth,2021,7.59048947333467
KEN,Kenya,gdp_growth,2020,-0.272766327438816
KEN,Kenya,gdp_growth,2019,5.11415885767801
KEN,Kenya,gdp_growth,2018,5.64794640709219
KEN,Kenya,gdp_growth,2017,3.83795817364721
KEN,Kenya,gdp_growth,2016,4.21351706814744
KEN,Kenya,gdp_growth,2015,4.96772112759767
KEN,Kenya,gdp_growth,2014,5.02011100232484
KEN,Kenya,gdp_growth,2013,3.7978483925754
KEN,Kenya,gdp_growth,2012,4.56867961444982
KEN,Kenya,gdp_growth,2011,5.1211061197056
KEN,Kenya,gdp_growth,2010,8.05847360290906
KEN,Kenya,gdp_growth,2009,3.30693981631089
KEN,Kenya,gdp_growth,2008,0.232282744812977
KEN,Kenya,gdp_growth,2007,6.85072976998784
KEN,Kenya,gdp_growth,2006,6.47249430015484
KEN,Kenya,gdp_growth,2005,5.90666607980057
KEN,Kenya,gdp_growth,2004,5.10429977629738
KEN,Kenya,gdp_growth,2003,2.93247554570904
KEN,Kenya,gdp_growth,2002,0.546859530175595
KEN,Kenya,gdp_growth,2001,3.77990649795343
KEN,Kenya,gdp_growth,2000,0.599695390807426
KEN,Kenya,gdp_growth,1999,2.30538859522412
KEN,Kenya,gdp_growth,1998,3.29021372249065
KEN,Kenya,gdp_growth,1997,0.474901921293579
KEN,Kenya,gdp_growth,1996,4.14683926876013
KEN,Kenya,gdp_growth,1995,4.40621652482287
KEN,Kenya,gdp_growth,1994,2.632784517837
KEN,Kenya,gdp_growth,1993,0.353197256227247
KEN,Kenya,gdp_growth,1992,-0.799493958641349
KEN,Kenya,gdp_growth,1991,1.43834679171559
KEN,Kenya,gdp_growth,1990,4.19205097155167
KEN,Kenya,gdp_growth,1989,4.69034876792047
KEN,Kenya,gdp_growth,1988,6.20318382314591
KEN,Kenya,gdp_growth,1987,5.93710744420895
KEN,Kenya,gdp_growth,1986,7.17755539065963
KEN,Kenya,gdp_growth,1985,4.30056181879613
KEN,Kenya,gdp_growth,1984,1.75521697703473
KEN,Kenya,gdp_growth,1983,1.3090502411486
KEN,Kenya,gdp_growth,1982,1.50647825757706
KEN,Kenya,gdp_growth,1981,3.77354419402822
KEN,Kenya,gdp_growth,1980,5.5919762059677
KEN,Kenya,gdp_growth,1979,7.61522604591983
KEN,Kenya,gdp_growth,1978,6.91249354626197
KEN,Kenya,gdp_growth,1977,9.45379784408087
KEN,Kenya,gdp_growth,1976,2.15396450322561
KEN,Kenya,gdp_growth,1975,0.882203175319148
KEN,Kenya,gdp_growth,1974,4.06561734893735
KEN,Kenya,gdp_growth,1973,5.89658021016672
KEN,Kenya,gdp_growth,1972,17.082429349983
KEN,Kenya,gdp_growth,1971,22.1738919255764
KEN,Kenya,gdp_growth,1970,-4.65544691647621
KEN,Kenya,gdp_growth,1969,7.9592244594956
KEN,Kenya,gdp_growth,1968,7.9826899693479
KEN,Kenya,gdp_growth,1967,3.36123203258556
KEN,Kenya,gdp_growth,1966,14.7285664015687
KEN,Kenya,gdp_growth,1965,2.00909417103099
KEN,Kenya,gdp_growth,1964,4.96446728844091
KEN,Kenya,gdp_growth,1963,8.77834021621184
KEN,Kenya,gdp_growth,1962,9.45735874072126
KEN,Kenya,gdp_growth,1961,-7.77463490371655
KEN,Kenya,gdp_growth,1960,
KEN,Kenya,inflation,2025,
KEN,Kenya,inflation,2024,4.48978854243448
KEN,Kenya,inflation,2023,7.67139634029402
KEN,Kenya,inflation,2022,7.65986268272224
KEN,Kenya,inflation,2021,6.10793603659176
KEN,Kenya,inflation,2020,5.40516207933392
KEN,Kenya,inflation,2019,5.23963795764792
KEN,Kenya,inflation,2018,4.6898064677633
KEN,Kenya,inflation,2017,8.00564967709945
KEN,Kenya,inflation,2016,6.29724953814625
KEN,Kenya,inflation,2015,6.58215429284779
KEN,Kenya,inflation,2014,6.87815499275949
KEN,Kenya,inflation,2013,5.71749357037733
KEN,Kenya,inflation,2012,9.37777003547598
KEN,Kenya,inflation,2011,14.0224913014704
KEN,Kenya,inflation,2010,3.96138889115385
KEN,Kenya,inflation,2009,9.23412592394652
KEN,Kenya,inflation,2008,26.2398166445063
KEN,Kenya,inflation,2007,9.75888023027529
KEN,Kenya,inflation,2006,14.4537342081708
KEN,Kenya,inflation,2005,10.3127783574683
KEN,Kenya,inflation,2004,11.6240355442426
KEN,Kenya,inflation,2003,9.81569062979654
KEN,Kenya,inflation,2002,1.96130821739162
KEN,Kenya,inflation,2001,5.73859814341467
KEN,Kenya,inflation,2000,9.98002515350979
KEN,Kenya,inflation,1999,5.74200109520484
KEN,Kenya,inflation,1998,6.72243650753928
KEN,Kenya,inflation,1997,11.3618450505783
KEN,Kenya,inflation,1996,8.86408741577522
KEN,Kenya,inflation,1995,1.55432816055009
KEN,Kenya,inflation,1994,28.8143894306731
KEN,Kenya,inflation,1993,45.9788813036218
KEN,Kenya,inflation,1992,27.3323644475784
KEN,Kenya,inflation,1991,20.0844955754632
KEN,Kenya,inflation,1990,17.78181442992
KEN,Kenya,inflation,1989,13.7893172763883
KEN,Kenya,inflation,1988,12.2649630481582
KEN,Kenya,inflation,1987,8.63767318980084
KEN,Kenya,inflation,1986,2.53427598892888
KEN,Kenya,inflation,1985,13.0065664218827
KEN,Kenya,inflation,1984,10.284098213138
KEN,Kenya,inflation,1983,11.3977827368523
KEN,Kenya,inflation,1982,20.6667146662827
KEN,Kenya,inflation,1981,11.6030534351142
KEN,Kenya,inflation,1980,13.8581814562484
KEN,Kenya,inflation,1979,7.97935261848786
KEN,Kenya,inflation,1978,16.9317824582842
KEN,Kenya,inflation,1977,14.8209644818935
KEN,Kenya,inflation,1976,11.4490304932756
KEN,Kenya,inflation,1975,19.1201840136051
KEN,Kenya,inflation,1974,17.8099480331818
KEN,Kenya,inflation,1973,9.28119422332106
KEN,Kenya,inflation,1972,5.83164474311005
KEN,Kenya,inflation,1971,3.78020612544907
KEN,Kenya,inflation,1970,2.18852703907439
KEN,Kenya,inflation,1969,-0.17150100656233
KEN,Kenya,inflation,1968,0.366711570051019
KEN,Kenya,inflation,1967,1.75919579598299
KEN,Kenya,inflation,1966,5.01439539323414
KEN,Kenya,inflation,1965,3.57852882806742
KEN,Kenya,inflation,1964,-0.0993048669314341
KEN,Kenya,inflation,1963,0.697674418604589
KEN,Kenya,inflation,1962,3.11750599520378
KEN,Kenya,inflation,1961,2.45700245700254
KEN,Kenya,inflation,1960,1.24378109452731
KEN,Kenya,debt_to_gdp,2025,
KEN,Kenya,debt_to_gdp,2024,
KEN,Kenya,debt_to_gdp,2023,
KEN,Kenya,debt_to_gdp,2022,
KEN,Kenya,debt_to_gdp,2021,
KEN,Kenya,debt_to_gdp,2020,
KEN,Kenya,debt_to_gdp,2019,
KEN,Kenya,debt_to_gdp,2018,
KEN,Kenya,debt_to_gdp,2017,
KEN,Kenya,debt_to_gdp,2016,
KEN,Kenya,debt_to_gdp,2015,
KEN,Kenya,debt_to_gdp,2014,
KEN,Kenya,debt_to_gdp,2013,
KEN,Kenya,debt_to_gdp,2012,
KEN,Kenya,debt_to_gdp,2011,
KEN,Kenya,debt_to_gdp,2010,
KEN,Kenya,debt_to_gdp,2009,
KEN,Kenya,debt_to_gdp,2008,
KEN,Kenya,debt_to_gdp,2007,
KEN,Kenya,debt_to_gdp,2006,
KEN,Kenya,debt_to_gdp,2005,
KEN,Kenya,debt_to_gdp,2004,
KEN,Kenya,debt_to_gdp,2003,
KEN,Kenya,debt_to_gdp,2002,
KEN,Kenya,debt_to_gdp,2001,
KEN,Kenya,debt_to_gdp,2000,
KEN,Kenya,debt_to_gdp,1999,
KEN,Kenya,debt_to_gdp,1998,
KEN,Kenya,debt_to_gdp,1997,
KEN,Kenya,debt_to_gdp,1996,
KEN,Kenya,debt_to_gdp,1995,
KEN,Kenya,debt_to_gdp,1994,
KEN,Kenya,debt_to_gdp,1993,
KEN,Kenya,debt_to_gdp,1992,
KEN,Kenya,debt_to_gdp,1991,
KEN,Kenya,debt_to_gdp,1990,
KEN,Kenya,debt_to_gdp,1989,
KEN,Kenya,debt_to_gdp,1988,
KEN,Kenya,debt_to_gdp,1987,
KEN,Kenya,debt_to_gdp,1986,
KEN,Kenya,debt_to_gdp,1985,
KEN,Kenya,debt_to_gdp,1984,
KEN,Kenya,debt_to_gdp,1983,
KEN,Kenya,debt_to_gdp,1982,
KEN,Kenya,debt_to_gdp,1981,
KEN,Kenya,debt_to_gdp,1980,
KEN,Kenya,debt_to_gdp,1979,
KEN,Kenya,debt_to_gdp,1978,
KEN,Kenya,debt_to_gdp,1977,
KEN,Kenya,debt_to_gdp,1976,
KEN,Kenya,debt_to_gdp,1975,
KEN,Kenya,debt_to_gdp,1974,
KEN,Kenya,debt_to_gdp,1973,
KEN,Kenya,debt_to_gdp,1972,
KEN,Kenya,debt_to_gdp,1971,
KEN,Kenya,debt_to_gdp,1970,
KEN,Kenya,debt_to_gdp,1969,
KEN,Kenya,debt_to_gdp,1968,
KEN,Kenya,debt_to_gdp,1967,
KEN,Kenya,debt_to_gdp,1966,
KEN,Kenya,debt_to_gdp,1965,
KEN,Kenya,debt_to_gdp,1964,
KEN,Kenya,debt_to_gdp,1963,
KEN,Kenya,debt_to_gdp,1962,
KEN,Kenya,debt_to_gdp,1961,
KEN,Kenya,debt_to_gdp,1960,
KEN,Kenya,exports_to_gdp,2025,
KEN,Kenya,exports_to_gdp,2024,17.0656153005354
KEN,Kenya,exports_to_gdp,2023,16.890666978856
KEN,Kenya,exports_to_gdp,2022,15.9570283629469
KEN,Kenya,exports_to_gdp,2021,13.1097382018218
KEN,Kenya,exports_to_gdp,2020,11.4410451821593
KEN,Kenya,exports_to_gdp,2019,11.4279956869332
KEN,Kenya,exports_to_gdp,2018,12.541975333359
KEN,Kenya,exports_to_gdp,2017,12.7366599413725
KEN,Kenya,exports_to_gdp,2016,13.2497448006759
KEN,Kenya,exports_to_gdp,2015,15.1287339034504
KEN,Kenya,exports_to_gdp,2014,16.4728044658123
KEN,Kenya,exports_to_gdp,2013,17.7921805531655
KEN,Kenya,exports_to_gdp,2012,19.8649477228834
KEN,Kenya,exports_to_gdp,2011,21.5494770708279
KEN,Kenya,exports_to_gdp,2010,20.1243596478793
KEN,Kenya,exports_to_gdp,2009,18.7749454916013
KEN,Kenya,exports_to_gdp,2008,22.6740575532267
KEN,Kenya,exports_to_gdp,2007,21.9189912933699
KEN,Kenya,exports_to_gdp,2006,22.9849396441861
KEN,Kenya,exports_to_gdp,2005,28.5090302142012
KEN,Kenya,exports_to_gdp,2004,26.6102585752973
KEN,Kenya,exports_to_gdp,2003,24.086815305421
KEN,Kenya,exports_to_gdp,2002,24.8979726147002
KEN,Kenya,exports_to_gdp,2001,22.9315763643367
KEN,Kenya,exports_to_gdp,2000,21.5875711417625
KEN,Kenya,exports_to_gdp,1999,20.8327351985075
KEN,Kenya,exports_to_gdp,1998,20.1692608275285
KEN,Kenya,exports_to_gdp,1997,22.686387351635
KEN,Kenya,exports_to_gdp,1996,25.2006019494243
KEN,Kenya,exports_to_gdp,1995,32.5917012190029
KEN,Kenya,exports_to_gdp,1994,37.0402808384151
KEN,Kenya,exports_to_gdp,1993,38.9036301698042
KEN,Kenya,exports_to_gdp,1992,26.2603741906351
KEN,Kenya,exports_to_gdp,1991,27.0416323240194
KEN,Kenya,exports_to_gdp,1990,25.6926059649364
KEN,Kenya,exports_to_gdp,1989,23.0330294282825
KEN,Kenya,exports_to_gdp,1988,22.3712135609168
KEN,Kenya,exports_to_gdp,1987,21.3052213474356
KEN,Kenya,exports_to_gdp,1986,25.8483552726796
KEN,Kenya,exports_to_gdp,1985,25.2989329600959
KEN,Kenya,exports_to_gdp,1984,26.7498926521639
KEN,Kenya,exports_to_gdp,1983,25.9499324054367
KEN,Kenya,exports_to_gdp,1982,26.6574659989352
KEN,Kenya,exports_to_gdp,1981,30.4598813209494
KEN,Kenya,exports_to_gdp,1980,29.516964217512
KEN,Kenya,exports_to_gdp,1979,25.7531542356879
KEN,Kenya,exports_to_gdp,1978,28.9355183365614
KEN,Kenya,exports_to_gdp,1977,34.9588687563848
KEN,Kenya,exports_to_gdp,1976,32.4504712438085
KEN,Kenya,exports_to_gdp,1975,29.8236859697501
KEN,Kenya,exports_to_gdp,1974,33.6758838502875
KEN,Kenya,exports_to_gdp,1973,27.393834680633
KEN,Kenya,exports_to_gdp,1972,26.5878288599522
KEN,Kenya,exports_to_gdp,1971,28.639355102812
KEN,Kenya,exports_to_gdp,1970,29.8257255614152
KEN,Kenya,exports_to_gdp,1969,29.5286550830373
KEN,Kenya,exports_to_gdp,1968,29.4008110568567
KEN,Kenya,exports_to_gdp,1967,28.4643343934575
KEN,Kenya,exports_to_gdp,1966,32.4116335162739
KEN,Kenya,exports_to_gdp,1965,31.3973152068786
KEN,Kenya,exports_to_gdp,1964,33.3894131538947
KEN,Kenya,exports_to_gdp,1963,32.032947656704
KEN,Kenya,exports_to_gdp,1962,32.0378092613948
KEN,Kenya,exports_to_gdp,1961,32.7171696814538
KEN,Kenya,exports_to_gdp,1960,31.095746519435
KEN,Kenya,imports_to_gdp,2025,
KEN,Kenya,imports_to_gdp,2024,23.1203986963402
KEN,Kenya,imports_to_gdp,2023,24.2204234378835
KEN,Kenya,imports_to_gdp,2022,24.3182954744092
KEN,Kenya,imports_to_gdp,2021,21.8923095777051
KEN,Kenya,imports_to_gdp,2020,18.9580936008817
KEN,Kenya,imports_to_gdp,2019,20.3314661545478
KEN,Kenya,imports_to_gdp,2018,21.8727778433835
KEN,Kenya,imports_to_gdp,2017,23.2583979340349
KEN,Kenya,imports_to_gdp,2016,21.6152747725065
KEN,Kenya,imports_to_gdp,2015,25.1986507884515
KEN,Kenya,imports_to_gdp,2014,29.6976848964037
KEN,Kenya,imports_to_gdp,2013,29.6724619595649
KEN,Kenya,imports_to_gdp,2012,31.7587443003647
KEN,Kenya,imports_to_gdp,2011,36.8527289037346
KEN,Kenya,imports_to_gdp,2010,30.2699277024041
KEN,Kenya,imports_to_gdp,2009,27.1702463211792
KEN,Kenya,imports_to_gdp,2008,34.9045410940864
KEN,Kenya,imports_to_gdp,2007,31.975797511236
KEN,Kenya,imports_to_gdp,2006,32.2515454815442
KEN,Kenya,imports_to_gdp,2005,35.9698359497784
KEN,Kenya,imports_to_gdp,2004,32.8667447731316
KEN,Kenya,imports_to_gdp,2003,30.045450590308
KEN,Kenya,imports_to_gdp,2002,30.2746996493051
KEN,Kenya,imports_to_gdp,2001,33.0152596643276
KEN,Kenya,imports_to_gdp,2000,31.7214732444648
KEN,Kenya,imports_to_gdp,1999,27.359539790402
KEN,Kenya,imports_to_gdp,1998,28.7279811125469
KEN,Kenya,imports_to_gdp,1997,31.3707295086543
KEN,Kenya,imports_to_gdp,1996,32.1115087543859
KEN,Kenya,imports_to_gdp,1995,39.1540404213006
KEN,Kenya,imports_to_gdp,1994,34.2258443908956
KEN,Kenya,imports_to_gdp,1993,33.9548511937601
KEN,Kenya,imports_to_gdp,1992,26.6704959131936
KEN,Kenya,imports_to_gdp,1991,28.5560669003459
KEN,Kenya,imports_to_gdp,1990,31.3283077167904
KEN,Kenya,imports_to_gdp,1989,30.1233477950354
KEN,Kenya,imports_to_gdp,1988,27.6037685308535
KEN,Kenya,imports_to_gdp,1987,26.3975466582492
KEN,Kenya,imports_to_gdp,1986,29.8930303200573
KEN,Kenya,imports_to_gdp,1985,30.1465015930706
KEN,Kenya,imports_to_gdp,1984,32.0540049258986
KEN,Kenya,imports_to_gdp,1983,28.2127729852925
KEN,Kenya,imports_to_gdp,1982,31.558271148705
KEN,Kenya,imports_to_gdp,1981,33.8203044375645
KEN,Kenya,imports_to_gdp,1980,35.8998317232487
KEN,Kenya,imports_to_gdp,1979,31.6110205132607
KEN,Kenya,imports_to_gdp,1978,38.6880223248916
KEN,Kenya,imports_to_gdp,1977,31.5930964030324
KEN,Kenya,imports_to_gdp,1976,31.7556377270226
KEN,Kenya,imports_to_gdp,1975,34.5115818500877
KEN,Kenya,imports_to_gdp,1974,40.8975205053267
KEN,Kenya,imports_to_gdp,1973,28.6690140043265
KEN,Kenya,imports_to_gdp,1972,28.7270794578794
KEN,Kenya,imports_to_gdp,1971,35.189107913216
KEN,Kenya,imports_to_gdp,1970,30.6639192540076
KEN,Kenya,imports_to_gdp,1969,28.0887011615628
KEN,Kenya,imports_to_gdp,1968,29.2973599271704
KEN,Kenya,imports_to_gdp,1967,29.3730122671513
KEN,Kenya,imports_to_gdp,1966,30.8728022514063
KEN,Kenya,imports_to_gdp,1965,30.6958559752682
KEN,Kenya,imports_to_gdp,1964,29.2122309368151
KEN,Kenya,imports_to_gdp,1963,28.9627646635234
KEN,Kenya,imports_to_gdp,1962,30.1251538874463
KEN,Kenya,imports_to_gdp,1961,31.1299517469858
KEN,Kenya,imports_to_gdp,1960,33.6701045439883
KEN,Kenya,fdi_pct_gdp,2025,
KEN,Kenya,fdi_pct_gdp,2024,0.385110027210407
KEN,Kenya,fdi_pct_gdp,2023,0.472521238226254
KEN,Kenya,fdi_pct_gdp,2022,0.691645983068062
KEN,Kenya,fdi_pct_gdp,2021,0.382593996518954
KEN,Kenya,fdi_pct_gdp,2020,-0.00536845439351621
KEN,Kenya,fdi_pct_gdp,2019,0.468168547481475
KEN,Kenya,fdi_pct_gdp,2018,0.832686217791619
KEN,Kenya,fdi_pct_gdp,2017,1.64083690398642
KEN,Kenya,fdi_pct_gdp,2016,0.627591266355583
KEN,Kenya,fdi_pct_gdp,2015,0.883799936312692
KEN,Kenya,fdi_pct_gdp,2014,1.20220842439576
KEN,Kenya,fdi_pct_gdp,2013,1.81417037253291
KEN,Kenya,fdi_pct_gdp,2012,2.44725940988928
KEN,Kenya,fdi_pct_gdp,2011,3.09471103381268
KEN,Kenya,fdi_pct_gdp,2010,0.392164287395035
KEN,Kenya,fdi_pct_gdp,2009,0.274534230856511
KEN,Kenya,fdi_pct_gdp,2008,0.266291327300955
KEN,Kenya,fdi_pct_gdp,2007,2.28124317373484
KEN,Kenya,fdi_pct_gdp,2006,0.196219632064752
KEN,Kenya,fdi_pct_gdp,2005,0.113202068934601
KEN,Kenya,fdi_pct_gdp,2004,0.286194263505208
KEN,Kenya,fdi_pct_gdp,2003,0.548412532071825
KEN,Kenya,fdi_pct_gdp,2002,0.210062364887451
KEN,Kenya,fdi_pct_gdp,2001,0.0408333582871574
KEN,Kenya,fdi_pct_gdp,2000,0.872896453431273
KEN,Kenya,fdi_pct_gdp,1999,0.402864561234926
KEN,Kenya,fdi_pct_gdp,1998,0.188365603434476
KEN,Kenya,fdi_pct_gdp,1997,0.473451703489222
KEN,Kenya,fdi_pct_gdp,1996,0.902159604566332
KEN,Kenya,fdi_pct_gdp,1995,0.467474589272783
KEN,Kenya,fdi_pct_gdp,1994,0.10397675056386
KEN,Kenya,fdi_pct_gdp,1993,2.53235257436033
KEN,Kenya,fdi_pct_gdp,1992,0.0775129679334538
KEN,Kenya,fdi_pct_gdp,1991,0.231012730760901
KEN,Kenya,fdi_pct_gdp,1990,0.665873838508099
KEN,Kenya,fdi_pct_gdp,1989,0.750803543300878
KEN,Kenya,fdi_pct_gdp,1988,0.00472067814834501
KEN,Kenya,fdi_pct_gdp,1987,0.494068896020697
KEN,Kenya,fdi_pct_gdp,1986,0.452068028927285
KEN,Kenya,fdi_pct_gdp,1985,0.470183996306104
KEN,Kenya,fdi_pct_gdp,1984,0.173683868473434
KEN,Kenya,fdi_pct_gdp,1983,0.397023838932397
KEN,Kenya,fdi_pct_gdp,1982,0.202141561739419
KEN,Kenya,fdi_pct_gdp,1981,0.206398341226068
KEN,Kenya,fdi_pct_gdp,1980,1.08699673317041
KEN,Kenya,fdi_pct_gdp,1979,1.34752378783443
KEN,Kenya,fdi_pct_gdp,1978,0.648865920299351
KEN,Kenya,fdi_pct_gdp,1977,1.25813218311747
KEN,Kenya,fdi_pct_gdp,1976,1.33461750150882
KEN,Kenya,fdi_pct_gdp,1975,0.526447707435349
KEN,Kenya,fdi_pct_gdp,1974,0.788563124351843
KEN,Kenya,fdi_pct_gdp,1973,0.687923112376181
KEN,Kenya,fdi_pct_gdp,1972,0.298963707718004
KEN,Kenya,fdi_pct_gdp,1971,0.416106401738199
KEN,Kenya,fdi_pct_gdp,1970,0.860645653616457
KEN,Kenya,fdi_pct_gdp,1969,
KEN,Kenya,fdi_pct_gdp,1968,
KEN,Kenya,fdi_pct_gdp,1967,
KEN,Kenya,fdi_pct_gdp,1966,
KEN,Kenya,fdi_pct_gdp,1965,
KEN,Kenya,fdi_pct_gdp,1964,
KEN,Kenya,fdi_pct_gdp,1963,
KEN,Kenya,fdi_pct_gdp,1962,
KEN,Kenya,fdi_pct_gdp,1961,
KEN,Kenya,fdi_pct_gdp,1960,
KEN,Kenya,real_interest_rate,2025,
KEN,Kenya,real_interest_rate,2024,
KEN,Kenya,real_interest_rate,2023,7.75281849023132
KEN,Kenya,real_interest_rate,2022,5.02892163035786
KEN,Kenya,real_interest_rate,2021,7.42758100514372
KEN,Kenya,real_interest_rate,2020,6.7146344090674
KEN,Kenya,real_interest_rate,2019,7.83110074767397
KEN,Kenya,real_interest_rate,2018,8.48796047494691
KEN,Kenya,real_interest_rate,2017,5.65674761585907
KEN,Kenya,real_interest_rate,2016,10.1181287134987
KEN,Kenya,real_interest_rate,2015,6.26880578270384
KEN,Kenya,real_interest_rate,2014,8.24907899217324
KEN,Kenya,real_interest_rate,2013,9.29394635969954
KEN,Kenya,real_interest_rate,2012,9.31351134458288
KEN,Kenya,real_interest_rate,2011,4.52618583226898
KEN,Kenya,real_interest_rate,2010,12.526958492458
KEN,Kenya,real_interest_rate,2009,-10.0960035655484
KEN,Kenya,real_interest_rate,2008,-0.984996972294333
KEN,Kenya,real_interest_rate,2007,4.8190907881851
KEN,Kenya,real_interest_rate,2006,-8.00986697136364
KEN,Kenya,real_interest_rate,2005,7.6099875458817
KEN,Kenya,real_interest_rate,2004,5.04525759665487
KEN,Kenya,real_interest_rate,2003,9.77051092711813
KEN,Kenya,real_interest_rate,2002,17.3581406445427
KEN,Kenya,real_interest_rate,2001,17.8125009681691
KEN,Kenya,real_interest_rate,2000,15.3274334465867
KEN,Kenya,real_interest_rate,1999,17.4540487833673
KEN,Kenya,real_interest_rate,1998,21.0963260259133
KEN,Kenya,real_interest_rate,1997,16.8795684948995
KEN,Kenya,real_interest_rate,1996,-5.77658854011696
KEN,Kenya,real_interest_rate,1995,15.8016483365158
KEN,Kenya,real_interest_rate,1994,16.4281098918437
KEN,Kenya,real_interest_rate,1993,3.41347240700281
KEN,Kenya,real_interest_rate,1992,1.82532918773243
KEN,Kenya,real_interest_rate,1991,5.74551264802526
KEN,Kenya,real_interest_rate,1990,7.33279706635565
KEN,Kenya,real_interest_rate,1989,6.81521193479502
KEN,Kenya,real_interest_rate,1988,8.02623231888559
KEN,Kenya,real_interest_rate,1987,8.15738963669798
KEN,Kenya,real_interest_rate,1986,4.86449504635582
KEN,Kenya,real_interest_rate,1985,5.25753765155904
KEN,Kenya,real_interest_rate,1984,3.83512031878102
KEN,Kenya,real_interest_rate,1983,3.57239445099433
KEN,Kenya,real_interest_rate,1982,2.60541241415496
KEN,Kenya,real_interest_rate,1981,1.41050608362637
KEN,Kenya,real_interest_rate,1980,0.94258923773195
KEN,Kenya,real_interest_rate,1979,4.12856107261762
KEN,Kenya,real_interest_rate,1978,6.71220181261041
KEN,Kenya,real_interest_rate,1977,-5.90233636175517
KEN,Kenya,real_interest_rate,1976,-7.49008375542714
KEN,Kenya,real_interest_rate,1975,-1.64090565817068
KEN,Kenya,real_interest_rate,1974,-5.64352717003773
KEN,Kenya,real_interest_rate,1973,-1.09237705780837
KEN,Kenya,real_interest_rate,1972,7.70192699084449
KEN,Kenya,real_interest_rate,1971,20.0693863331071
KEN,Kenya,real_interest_rate,1970,
KEN,Kenya,real_interest_rate,1969,
KEN,Kenya,real_interest_rate,1968,
KEN,Kenya,real_interest_rate,1967,
KEN,Kenya,real_interest_rate,1966,
KEN,Kenya,real_interest_rate,1965,
KEN,Kenya,real_interest_rate,1964,
KEN,Kenya,real_interest_rate,1963,
KEN,Kenya,real_interest_rate,1962,
KEN,Kenya,real_interest_rate,1961,
KEN,Kenya,real_interest_rate,1960,
KEN,Kenya,unemployment,2025,5.449
KEN,Kenya,unemployment,2024,5.487
KEN,Kenya,unemployment,2023,5.409
KEN,Kenya,unemployment,2022,5.565
KEN,Kenya,unemployment,2021,5.693
KEN,Kenya,unemployment,2020,5.613
KEN,Kenya,unemployment,2019,5.014
KEN,Kenya,unemployment,2018,4.284
KEN,Kenya,unemployment,2017,3.542
KEN,Kenya,unemployment,2016,2.757
KEN,Kenya,unemployment,2015,2.762
KEN,Kenya,unemployment,2014,2.767
KEN,Kenya,unemployment,2013,2.762
KEN,Kenya,unemployment,2012,2.678
KEN,Kenya,unemployment,2011,2.699
KEN,Kenya,unemployment,2010,2.793
KEN,Kenya,unemployment,2009,2.816
KEN,Kenya,unemployment,2008,2.751
KEN,Kenya,unemployment,2007,2.642
KEN,Kenya,unemployment,2006,2.673
KEN,Kenya,unemployment,2005,2.739
KEN,Kenya,unemployment,2004,2.844
KEN,Kenya,unemployment,2003,2.869
KEN,Kenya,unemployment,2002,2.916
KEN,Kenya,unemployment,2001,2.876
KEN,Kenya,unemployment,2000,2.884
KEN,Kenya,unemployment,1999,2.884
KEN,Kenya,unemployment,1998,2.843
KEN,Kenya,unemployment,1997,2.818
KEN,Kenya,unemployment,1996,2.773
KEN,Kenya,unemployment,1995,2.848
KEN,Kenya,unemployment,1994,2.955
KEN,Kenya,unemployment,1993,2.979
KEN,Kenya,unemployment,1992,2.894
KEN,Kenya,unemployment,1991,2.78
KEN,Kenya,unemployment,1990,
KEN,Kenya,unemployment,1989,
KEN,Kenya,unemployment,1988,
KEN,Kenya,unemployment,1987,
KEN,Kenya,unemployment,1986,
KEN,Kenya,unemployment,1985,
KEN,Kenya,unemployment,1984,
KEN,Kenya,unemployment,1983,
KEN,Kenya,unemployment,1982,
KEN,Kenya,unemployment,1981,
KEN,Kenya,unemployment,1980,
KEN,Kenya,unemployment,1979,
KEN,Kenya,unemployment,1978,
KEN,Kenya,unemployment,1977,
KEN,Kenya,unemployment,1976,
KEN,Kenya,unemployment,1975,
KEN,Kenya,unemployment,1974,
KEN,Kenya,unemployment,1973,
KEN,Kenya,unemployment,1972,
KEN,Kenya,unemployment,1971,
KEN,Kenya,unemployment,1970,
KEN,Kenya,unemployment,1969,
KEN,Kenya,unemployment,1968,
KEN,Kenya,unemployment,1967,
KEN,Kenya,unemployment,1966,
KEN,Kenya,unemployment,1965,
KEN,Kenya,unemployment,1964,
KEN,Kenya,unemployment,1963,
KEN,Kenya,unemployment,1962,
KEN,Kenya,unemployment,1961,
KEN,Kenya,unemployment,1960,
KEN,Kenya,industry_value_added,2025,
KEN,Kenya,industry_value_added,2024,16.4676669412723
KEN,Kenya,industry_value_added,2023,17.1222148239844
KEN,Kenya,industry_value_added,2022,17.5274480968435
